Sabiha Gökçen Domestic Flights,,Sabiha Gökçen International Airport Domestic Flights Departure Passenger Floor Kurtköy Pendik,,Istanbul Asia,,,Turkey,,40.907422,29.315714,,,0
Samsun Farm Street,,Istiklal Street No: 62 Elmas Hanim Konağı İlkadım,,mastiff,,,Turkey,,41.286652,36.332874,,,0
Sefakoy Square,,Kemalpaşa Mahallesi Halkalı Caddesi No: 163 Sefaköy Küçükçekmece,,Istanbul Europe,,,Turkey,,41.004354,28.797618,,,0
Ceylan Shopping Mall,,Şanlıurfa Road 5. Km Yenihal Kavşağı No: 2 / 15-16 Ceylan Shopping Center Kayapınar,,Diyarbakir,,,Turkey,,37.928971,40.170151,,,0
Park 328 Shopping Mall,,Adnan Menderes Boulevard Şair Albay Kunanbay Mahallesi No: 65-66 Park 328 Shopping Center,,Osmaniye,,,Turkey,,37.064617,36.234305,,,0
Demetevler,,İvedik Caddesi No: 402 Demetevler Yenimahalle,,Ankara,,,Turkey,,39.9669357,32.7931668,,,0
Buyaka Mall,,Fatih Sultan Mehmet Mahallesi Balkan Street No: 56/104 Buyaka Shopping Center Ümraniye,,Istanbul Asia,,,Turkey,,41.026699,29.126279,,,0
Axis Shopping Mall,,Merkez Mahallesi Cendere Street No: 115 Axis AVM Kağıthane,,Istanbul Europe,,,Turkey,,41.08626,28.98264,,,0
Erasta AVM,,Fabrikalar Mahallesi Dumlupınar Boulevard No: 11 Erasta Shopping Center Kepez,,Antalya,,,Turkey,,36.908031,30.664263,,,0
Buca 2,,Adatepe Mahallesi Erdem Caddesi No: 10 / A Buca,,İzmir,,,Turkey,,38.386171,27.177121,,,0
Alanya Mahmutlar,,Mahmutlar Mahallesi Barbaros Caddesi No: 69 / A Alanya,,Antalya,,,Turkey,,36.490482,32.094573,,,0
Kuşadası Shopping Mall,,Yavansu Mahallesi Karaova 1. Street No: 4 / 3-4 Kuşadası,,Intellectual,,,Turkey,,37.811043,27.279262,,,0
Nazilli,,Yeni Mahalle Ordu Caddesi No: 1 Nazilli,,Intellectual,,,Turkey,,37.917161,28.324435,,,0
Conqueror,,Iskenderpaşa Neighborhood Macar Brothers Street No: 9 Fatih,,Istanbul Europe,,,Turkey,,41.015628,28.952354,,,0
Taksim Odakule,,Istiklal Avenue No: 146 Beyoğlu,,Istanbul Europe,,,Turkey,,41.0313276,28.9759399,,,0
Center,,Bağlar Mahallesi Governor Konağı Yolu Caddesi No: 56 / A Merkez,,Igdir,,,Turkey,,39.9253901,44.0378058,,,0
Metrogarden Mall,,Çekmeköy Region Necip Fazıl Mah. Mabeyn Cad. No: 3 - 2K-134/135 Ümraniye,,Istanbul Asia,,,Turkey,,41.016232,29.177778,,,0
Levent Özdilek Shopping Mall,,Buyukdere Caddesi No: 181 Özdilekpark Shopping Center K: 1 No: K005 Şişli,,Istanbul Europe,,,Turkey,,41.077757,29.013128,,,0
Rings Istanbul Shopping Mall,,Veysel Karani Osman Gazi Cad. No: 158/1 Rings İstanbul Shopping Center Store No: Z063 Sancaktepe,,Istanbul Asia,,,Turkey,,40.974491,29.241111,,,0
Markantalya Mall,,Tahıl Pazarı Mah. Şarampol Cad. Markantakya Shopping Center K: 3 No: 88/38 Muratpaşa,,Antalya,,,Turkey,,36.893242,30.704843,,,0
Deniz Teraspark,,Yenişehir District Teraspark Shopping Center 55th Street No: 1,,Denizli,,,Turkey,,37.75925,29.04269,,,0
Yaşamkent,,Yaşamkent Mahallesi 3222. Cadde No: 27 / G Çankaya,,Ankara,,,Turkey,,39.860618,32.64406,,,0
Bagcilar Square,,İnönü Mahallesi Hoca Ahmet Yesevi Street No: 5A Bağcılar,,Istanbul Europe,,,Turkey,,41.0335,28.856212,,,0
Kütahya Tavşanlı,,Yeni Mahalle Sanayi Caddesi No: 41 Fast Food Solid Sultan Shopping Mall Tavşanlı,,Kutahya,,,Turkey,,39.538508,29.490353,,,0
Kasseria AVM,,Alparslan District Sivas Boulevard Kasseria Shopping Center No: 94 / A Melikgazi,,Kayseri,,,Turkey,,38.727282,35.509002,,,0
Cebeci,,Cebeci Neighborhood Cemal Gürsel Caddesi No: 45 Cankaya,,Ankara,,,Turkey,,39.929595,32.87229,,,0
Antalya Hps 2,,Antalya Airport 2 International Terminal After Passport,,Antalya,,,Turkey,,36.900127,30.801597,,,0
Bahçeşehir 3rd Street,,Hoşdere Mahallesi Süzer Bulvarı KC Group Market H Block No: 2-3-4 Bahçeşehir Başakşehir,,Istanbul Europe,,,Turkey,,41.062888,28.685777,,,0
Adoption,,Küçük Kızılhisar Mah. 104190 Nolu Cad Outer Door No: 4-E Inner Door No: 2-3 Şahinbey,,Gaziantep,,,Turkey,,36.977429,37.306463,,,0
Park 23 Shopping Mall,,Cumhuriyet Mahallesi Malatya Caddesi Elazığ Park 23 Shopping Center No: 70 Store No: 2NK-02/03 Merkez,,Elazig,,,Turkey,,38.66571,39.175149,,,0
Avenue 2,,Semerciler Neighborhood Çark Caddesi No: 17 / D,,Sakarya,,,Turkey,,40.77776,30.398317,,,0
İzmir Park Shopping Mall,,Eşrefpaşa Mahallesi Eşrefpaşa Street No: 408 Konak,,İzmir,,,Turkey,,38.403743,27.129325,,,0
Küçükköy,,Fevzi Çakmak Mahallesi Istanbul Street No: 10-16 Gaziosmanpaşa,,Istanbul Europe,,,Turkey,,41.07297,28.903667,,,0
19 Mayıs University (Seasonal Closed),,19 Mayıs University Kuru Pelit Campus Student Life Center Store No: 5,,mastiff,,,Turkey,,41.363026,36.183211,,,0
Zeytinburnu Square,,Beşteliz Mahallesi Prof.Dr.Muammer Aksoy Street No: 38 / Zemin Kat Cultural Center Yanı Zeytinburnu,,Istanbul Europe,,,Turkey,,40.995225,28.910367,,,0
Okan University (Seasonal Closed),,Okan University Tuzla Campus Social Center Building 34959 Ak Fırat - Tuzla,,Istanbul Asia,,,Turkey,,40.950558,29.390271,,,0
Malatya Bazaar,,Kavaklıbağ District İnönü Street No: 54 Battalgazi,,Malatya,,,Turkey,,38.348464,38.313912,,,0
17 Shopping Mall,,Barbaros Mahallesi Atatürk Caddesi 17 Burda Shopping Center No: 207 FFL 061 + 062,,Canakkale,,,Turkey,,40.123912,26.410720,,,0
Bereketler,,Bereketler Mah. Hasan Gönüllü Boulevard No: 60 / A Merkezfendi,,Denizli,,,Turkey,,37.778772,29.0201281,,,0
AVM of the region,,Seyit Ahmet Mahallesi 787 Sokak No: 2 K: 1 R08 Novada Shopping Center Akhisar,,Manisa,,,Turkey,,38.937173,27.833115,,,0
Plane,,Delikliçinar Mah. Istiklal Street No: 7 Pamukkale,,Denizli,,,Turkey,,37.773408,29.087789,,,0
Agora Shopping Mall,,Arabacıjaya Mahallesi Old Kazımpaşa Street Agora Shopping Center No: 10 Floor: 2 Magaza 92 Serdivan,,Sakarya,,,Turkey,,40.7749130,30.3811211,,,0
Darıcapark Shopping Mall,,Kazim Karabekir Neighborhood Station Street No: 523 Darıcapark Shopping Mall,,Kocaeli,,,Turkey,,40.780688,29.408195,,,0
Forum AVM,,Factory Location Elazığ Blv. No: 155 Door No: 217 Forum AVM Yenişehir,,Diyarbakir,,,Turkey,,37.95809,40.184352,,,0
Viaport Marina,,Mosque Neighborhood Şehitler Caddesi No: 17 ZK 003 Tuzla,,Istanbul Asia,,,Turkey,,40.816727,29.313803,,,0
Adiyaman,,Hoca Ömer Neighborhood Atatürk Boulevard No: 196 / C,,Adiyaman,,,Turkey,,37.763113,38.274663,,,0
Galleria,,Cemalpaşa Neighborhood Fuzuli Caddesi Galleria Business Center No: 14 Seyhan,,Adana,,,Turkey,,37.002906,35.334468,,,0
Turkmenbashi,,Pınar Mahallesi Alibozdoğan Son Bou Boulevard 133. Cadde No: 30 Seyhan,,Adana,,,Turkey,,37.054107,35.298921,,,0
Montreux,,İsmet Kaptan neighborhood poet Eşref Bulvarı No: 35/1-A Çankaya Konak,,İzmir,,,Turkey,,38.427492,27.14058,,,0
AVM of the region,,Kadıköy Mah. Sezgin İnan Cad. No: 104/1 Novada AVM Edremit,,Balikesir,,,Turkey,,39.599034,26.983169,,,0
Symbol AVM,,Ovacik District D100 Highway Symbol Shopping Center No: 134 / SF 19 Başiskele,,Kocaeli,,,Turkey,,40.759486,29.979540,,,0
Arnavutkoy,,Old Edirne Asfaltı No: 1211 / A Arnavutköy,,Istanbul Europe,,,Turkey,,41.151227,28.787859,,,0
Anchor,,Turgut Ozal (Millet Caddesi) No: 145 Şehremini Fatih,,Istanbul Europe,,,Turkey,,41.015535,28.932205,,,0
Viaport Venezia AVM,,Karadeniz Mah. Old Edirne Asfaltı Viaport Venezia AVM No: 408F 1B 86-87-88 Gaziosmanpaşa,,Istanbul Europe,,,Turkey,,41.080508,28.876486,,,0
Cascade,,Gürsel Mahallesi Atiye Sokak No: 21 Caglayan Kağıthane,,Istanbul Europe,,,Turkey,,41.071,28.979,,,0
Thessaloniki,,No: 32 Kızılay Square,,Ankara,,,Turkey,,39.920059,32.856188,,,0
Petek Shopping Mall,,Bağlar Mah. Mimarsinan Cad. Petek Avm No: 80/82 Bağcılar Güneşli,,Istanbul Europe,,,Turkey,,41.026565,28.814564,,,0
Kucukcekmece,,London Asfaltı Petrol Ofisi Yanı Cennet Mahallesi Küçükçekmece,,Istanbul Europe,,,Turkey,,40.985884,28.783539,,,0
Kartal Real,,M1 Kartal Shopping Center Selvi Cad. No: 15 34880 Eagle,,Istanbul Asia,,,Turkey,,40.91207,29.210765,,,0
Maltepe Walking Road,,Atatürk Caddesi No: 8 Maltepe,,Istanbul Asia,,,Turkey,,40.922732,29.129807,,,0
AVM of the region,,Sancak Mah. Veysel Karani Cad. Door No: Z / 32 Novada AVM Selçuklu,,Konya,,,Turkey,,37.958694,32.521599,,,0
Star AVM,,Süleymanbey Mah. Cengiz Koçal Cad. No: 54/1 Star Shopping Center Floor: 3. Center No: 101 - 102 - 103 Center,,Yalova,,,Turkey,,40.658846,29.277366,,,0
Atlaspark Shopping Mall,,Abdurrahman Gazi Mahallesi Fatih Bulvarı No: 67 3K19 34920 Sultanbeyli,,Istanbul Asia,,,Turkey,,40.969269,29.256253,,,0
Center,,Sabuni Mahallesi Tahmis Bazaar Esenkal business center No: 13 Merkez,,Edirne,,,Turkey,,41.675663,26.554450,,,0
Amasyapark Shopping Mall,,Hacı İlyas Neighborhood Mustafa Kemal Paşa Street No: 146 Floor: 2 Amasyapark Shopping Center,,Amasya,,,Turkey,,40.649968,35.821975,,,0
Karabük Kares,,Bayır Mahallesi Cyprus Martyrs Street No: 20/105 Karabuk,,Karabük,,,Turkey,,41.196669,32.617286,,,0
Seven Hills,,Kayisdağı Mah. Kayisdağı Cad. No: 213 Ataşehir,,Istanbul Asia,,,Turkey,,40.978348,29.143283,,,0
Tire,,Cumhuriyet Square İstasyon Caddesi No: 12 Tire,,İzmir,,,Turkey,,38.090961,27.730850,,,0
Park Afyon Shopping Mall,,Çakmak Boulevard No: 2 Merkez Park Afyon Shopping Center,,Afyonkarahisar,,,Turkey,,38.755341,30.555466,,,0
Aero Park,,Yenişehir Neighborhood Ottoman Bulvarı No: 11 Aero Park Business Center Kurtköy,,Istanbul Asia,,,Turkey,,40.929869,29.307541,,,0
Rüya Park Shopping Mall,,Emir Beyazıd Mahallesi Uğur Mumcu Boulevard Rüya Park AVM Hinge,,Muğla,,,Turkey,,37.192722,28.369371,,,0
Taşdelen,,Cumhuriyet Mahallesi Şile Highway Adnan Menderes Caddesi No: 18 Alkan Plaza Business Center Çekmeköy,,Istanbul Asia,,,Turkey,,41.024675,29.225278,,,0
Centrum Garden Shopping Center,,Atatürk Boulevard Village Services Kavşağı Sanayi Mahallesi Centrum Garden AVM Merkez,,Isparta,,,Turkey,,37.781989,30.564435,,,0
the Egebo,,Abdurrahman Gazi Mah. Sevenler Cad. No: 17/24 Sancaktepe,,Istanbul Asia,,,Turkey,,40.993079,29.227749,,,0
Podium Shopping Mall,,Mehmet Akif Ersoy Mahallesi Bagdat Street No: 60 / B-250 Floor: 2 Yenimahalle,,Ankara,,,Turkey,,39.96154,32.770552,,,0
14 Shopping Mall,,Paşaköy District D-100 Highway No: 8 14 Burda AVM Door No: 129 Merkez,,Divided,,,Turkey,,40.731814,31.563232,,,0
Mavibahçe Shopping Mall,,Cahar Dudayev Boulevard Floor: 3 No: B308 Mavibahçe Shopping Mall Karsiyaka,,İzmir,,,Turkey,,38.47387,27.074926,,,0
Izmit Fethiye Street,,Ömerağa Mahallesi Fethiye Street No: 30 İzmit,,Kocaeli,,,Turkey,,40.763769,29.926384,,,0
Point Bornova Shopping Mall,,Yeşilova Mahallesi 4174 Sokak Bağburnu Place Point Bornova Shopping Mall Bornova,,İzmir,,,Turkey,,38.431369,27.210497,,,0
Yozgat,,Erdoğan Akdağ Mahallesi Hacı Ahmet Yesevi Street No: 6 / A Yimpaş Shopping Center,,Yozgat,,,Turkey,,39.824633,34.817917,,,0
İdealist Park,,Madenler Neighborhood Idealist Kent Street Idealist Park Trade Center No: 5-A / 12 Ümraniye,,Istanbul Asia,,,Turkey,,41.014504,29.18064,,,0
One Tower Shopping Mall,,Oran Mah. Jerusalem Cad. No: 6 / A One Tower Shopping Center 1st Floor No: 95 Çankaya,,Ankara,,,Turkey,,39.849628,32.835144 ,,,0
Halitağa,,Osmanağa Neighborhood Halitağa Street No: 29/1 34716 Kadıköy,,Istanbul Asia,,,Turkey,,40.992331,29.029071,,,0
Batıkent Meydan Shopping Mall,,Kentkoop Mahallesi Batıkent Boulevard Square Shopping Center No: 255/10 Batıkent Yenimahalle,,Ankara,,,Turkey,,39.969088,32.717352,,,0
Van AVM,,Serhat Mah. Cumhuriyet Bulvarı Van Shopping Center No: 147 2K / 19 Silk Road,,From,,,Turkey,,38.492905,43.393561,,,0
Erzincan Park Shopping Mall,,Mimar Sinan Mah. Halit Paşa Cad. No: 151-225 Erzincan Park Shopping Center,,Erzincan,,,Turkey,,39.748076,39.466477,,,0
Lüleburgaz Bercadia,,Kocasinan Mah. İstanbul Cad. No: 30 Floor: 3/309 Lüleburgaz,,Kırklareli,,,Turkey,,41.404888 ,27.354137,,,0
Kadıköy Pier,,Osmanağa Mahallesi Rıhtım Caddesi No: 8/1 Kadıköy,,Istanbul Asia,,,Turkey,,40.992466,29.024964,,,0
41 here AVM,,Sanayi Mahallesi Ömer Türkçakal Bulvarı No: 7/41 Store No: 196-197 Izmit,,Kocaeli,,,Turkey,,40.757200,29.945150,,,0
Sapanca Bridge,,Acısu Mahallesi Koru Sokak No: 38/1 Kartepe,,Kocaeli,,,Turkey,,40.727734,30.069928,,,0
Mardin Shopping Mall,,March 13 Mah. 46th Street No: 3 Mardin AVM 202/203 Artuklu,,Mardin,,,Turkey,,37.332100,40.710753,,,0
Bart Un,,Orta Mah. Karakas Cad. No: 67 Merkez,,Bart Un,,,Turkey,,41.633261,32.338291,,,0
Pashador Shopping Mall,,Muratpaşa Mah. Eski Edirne Asfaltı No: 1/29 Pashador Shopping Center Bayrampaşa,,Istanbul Europe,,,Turkey,,41.053036,28.909787,,,0
Steel Park Shopping Mall,,Emirefendi Mahallesi Emirefendi 1st Street No: 38 Çelik Park Shopping Center No: 52/53 Bafra,,mastiff,,,Turkey,,41.557145,35.909668,,,0
Adapazarı AKM,,Cumhuriyet Mahallesi Atatürk Bulvarı No: 7 AKM Adapazarı,,Sakarya,,,Turkey,,40.777318,30.401648,,,0
Kentpark,,Eskisehir Road 7.Km Kentpark AVM Floor: 2 No: 49 Çankaya,,Ankara,,,Turkey,,39.909613,32.776439,,,0
Alanya Rose,,Cikcilli Mah. Hacıbaba Cad. Güzeller Plaza No: 1/Z3 Alanya,,Antalya,,,Turkey,,36.546724,32.02457,,,0
Ulusoy Outlet Park,,Ulusoy Recreational Facilities Block B Balikesir Road 8.Km Fast Food Part Susurluk,,Balikesir,,,Turkey,,39.842699,28.143634,,,0
Trump Towers 2,,Mecidiyekoy Mah. Swollen Trump Towers Shopping Mall,,Istanbul Europe,,,Turkey,,41.067701,28.99219,,,0
Five hundred houses 2,,Yildirim Mah. Eski Edirne Asfaltı No: 213 Beşyüzevler Bayrampaşa,,Istanbul Europe,,,Turkey,,41.067258,28.896913,,,0
Bodrum Turgutreis,,Turgutreis Mah. 7006 Sok. No: 3 Turgutreis Bodrum Milas,,Muğla,,,Turkey,,37.007016,27.256718,,,0
Golden army,,Yeni Mahalle Ismet Paşa Cad. 12. Street No: 41 Altınordu,,Army,,,Turkey,,40.9809,37.885946,,,0
Newista,,Nazım Hikmet Bulvarı No: 84 E13 Esenyurt,,Istanbul Europe,,,Turkey,,41.017464,28.645273,,,0
Ardıç Park Shopping Mall,,29 Ekim Neighborhood Ahmet Taner Kışlalı Street Ardıç Park AVM No: 17 / B Nilüfer,,Bursa,,,Turkey,,40.222142,28.914441,,,0
Kuşadası Pasaj Shopping Center,,Camiikebir Mah. Kahramanlar Cad. Akdoğan Passage Floor: 1 No: 44 Interior Door No: 115 Kuşadası,,Intellectual,,,Turkey,,37.858814,27.258715,,,0
Çiğli Kipa Shopping Mall,,New Highway Route No: 180 Kipa Avm Çiğli,,İzmir,,,Turkey,,38.482074,27.055691,,,0
Corlu Trend Arena Shopping Mall,,Ali Paşa Mahallesi Salih Omurtak Caddesi No: 15 Door: 68-69 Trend Arena AVM Corlu,,Tekirdag,,,Turkey,,41.152128,27.831238,,,0
Belek,,İskele Place Belek Neighborhood Tourism Street Gloria Sports Arena 4 / B / 1 Belek Serik,,Antalya,,,Turkey,,36.862402,31.053837,,,0
Mecidiyekoy 2,,Selahattin Pınar Cad. No: 28 Mecidiyeköy Şişli,,Istanbul Europe,,,Turkey,,41.068418,28.999665,,,0
Kartal Mai,,Yalı Mah. Topselvi Street No: 100 Mai Residence Kartal,,Istanbul Asia,,,Turkey,,40.900716,29.218769,,,0
Ümraniye Tepeüstü,,Tepeüstü Mah. Alemdağ Cad. No: 588/1 Ümraniye,,Istanbul Asia,,,Turkey,,41.017444,29.135069,,,0
Gazipaþa,,İstiklal Mahallesi Mehmet Oğuz Bulvarı No: 4 Gazipaşa,,Antalya,,,Turkey,,36.269027,32.315446,,,0
Axis Shopping Mall,,Topçular Mahallesi Osman Gazi Caddesi Axis Shopping Center No: 2-148 Eyüp,,Istanbul Europe,,,Turkey,,41.035111,28.920529,,,0
AVM of the region,,Sorgun Mah. 8096 Sok. Novada AVM Door No: 5 / SF Block No: 16 Manavgat,,Antalya,,,Turkey,,36.781332,31.425639,,,0
Modern East AVM,,Saray Mah. Küçüksu Cad. Modern East Shopping Center No: 64 / 1A Ümraniye,,Istanbul Asia,,,Turkey,,41.034802,29.112835,,,0
Bamboo Shopping Mall,,Isabeyli Mahallesi 11. Cadde No: 34-3 / C F Blok No: 11 Nazilli,,Intellectual,,,Turkey,,37.899142,28.277839,,,0
Vialand Temapark,,Yeşilpınar Mah. Martyr Metin Kaya Sok. No: 11 Vialand AVM Eyüp,,Istanbul Europe,,,Turkey,,41.073797,28.923417,,,0
Iskenderun Park Forbes Shopping Mall,,Süleymaniye Mah. Atatürk Cad. Iskenderun Park Forbes Shopping Center Iskenderun,,Hatay,,,Turkey,,36.593315,36.160225,,,0
Aqua Mall Shopping Mall,,İzmir Asfaltı Üzeri 5. Km Kayalar District Adnan Menderes Bulvarı No: 185-T Center of Independent Departments 17-18,,Denizli,,,Turkey,,37.817721,29.058167,,,0
O3 Oxygen Shopping Mall,,Diliskelesi Mah. 735 Sok. No: 50 Dilovasi,,Kocaeli,,,Turkey,,40.772787,29.519374,,,0
Didim Beach,,Altinkum Mah. Yalı Cad. No: 85 Didim,,Intellectual,,,Turkey,,37.356397,27.279639,,,0
O3 Oxygen Shopping Mall,,Cihankoy Mah. Cihankoy Sok. No: 220 / A A5.4 Block / Door No: 14 Orhangazi,,Bursa,,,Turkey,,40.526389,29.341229,,,0
Maltepe Bagdat Street,,Bağdat Cad. No: 455 / A Maltepe,,Istanbul Asia,,,Turkey,,40.922286,29.135436,,,0
Parksite Shopping Mall,,Taşpazar Neighborhood Ebulfeyz Elçi Bey Caddesi No: 29 Zemin Kat Store No: 17,,Aksaray,,,Turkey,,38.367238,34.015983,,,0
Keşan Bendis Shopping Mall,,Lower Zaferiye Mah. İstek Cad. No: 6 Bendis Shopping Mall Keşan,,Edirne,,,Turkey,,40.838037,26.625124,,,0
Pendik Viaport Asia Shopping Mall,,Yenişehir Mah. Dedeyolu Sok. Viaport AVM No: 2,,Istanbul Asia,,,Turkey,,40.938415,29.324194,,,0
Gebze Government Street,,Government Street Sultan Orhan Mah. No: 109 Gebze,,Kocaeli,,,Turkey,,40.797506,29.436961,,,0
Tütünçiftlik 2,,Tem Otoyolu 76.km Tütünçiftlik Location Tem 76 Facilities Gulf,,Kocaeli,,,Turkey,,40.769328,29.798428,,,0
FSM Bulvar,,Ihsaniye District FSM Boulevard No: 38 / D No: 23 Nilüfer,,Bursa,,,Turkey,,40.220090,28.978375,,,0
Ereğli Özdemir Park Shopping Mall,,Bağlık Mah. Erdemir Street Özdemir Park Shopping Center No: 57 Floor: 3 Ereğli,,Zonguldak,,,Turkey,,41.275807,31.431365,,,0
Aydin University,,Beşyol Mahallesi Inonu Caddesi No: 38 Aydın University Sefaköy Campus Küçükçekmece,,Istanbul Europe,,,Turkey,,40.991852,28.797550,,,0
Çerkezköy Kipa Shopping Center,,Gazi Mustafa Kemal Paşa Mah. Kipa Shopping Center Çerkezköy,,Tekirdag,,,Turkey,,41.296244,27.999883,,,0
Suryapı Marka AVM,,Odunluk Mah. Mihrapli Cad. Suryapı Brand AVM Nilüfer,,Bursa,,,Turkey,,40.206300,28.996344,,,0
Land of Legends AVM,,Kadriye Mah. Atatürk Cad. No: 104/5 Belek Serik,,Antalya,,,Turkey,,36.876134,31.005008,,,0
Ispartakule Bizim Evler,,Tahtakale Mah. Abdi İpekçi Cad. Bizimler 5 Sitesi No: T1 / 28-29 Avcılar,,Istanbul Europe,,,Turkey,,41.063707,28.714186,,,0
Cerkezkoy Merkez,,Gazi Mustafa Kemal Paşa Mah. Edip Arıcan Sok. No: 2/4 Çerkezköy,,Tekirdag,,,Turkey,,41.286087,28.000062,,,0
Oxygen Shopping Mall (Izmir Road),,Engürücük Mah. Engürücük Sok. No: 507 Door No: B16 - Door No: B17 Gemlik - Axis SOL - Direction B,,Bursa,,,Turkey,,40.390113,29.139885,,,0
Oxygen Shopping Mall (Gemlik Yolu),,Engürücük Mah. Engürücük Sok. No: 508 Door No: A1 - Door No: A2 Gemlik - Eksen SAĞ - A Direction,,Bursa,,,Turkey,,40.388623,29.141678,,,0
Ismet Pasa Street,,Kurtuluş Mah. Ismet Paşa Cad. No: 70 / A Center,,Servant,,,Turkey,,38.676710,29.405236,,,0
Nurol Park Oasis Designer Shopping Mall,,15 July District Gülbahar Caddesi Outer Door No: 45 Store No: 1B55-1B56-1B57-1B58 Bağcılar,,Istanbul Europe,,,Turkey,,41.039683,28.813151,,,0
Nevşehir Merkez Millet Caddesi,,Kapucubasi District Millet Caddesi No: 1 / A Merkez,,Nevsehir,,,Turkey,,38.622525,34.708659,,,0
store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
212 Avm İkitelli,,Merkez Mah.Taşocağı Cad.No:5 212 Power Outlet Center Mahmutbey,,Istanbul Europe,,,Turkey,,41.047866,28.811494,,,0
7th Street,,Bahçelievler Mahallesi 7. Cadde 69. Sokak No: 27 Cankaya,,Ankara,,,Turkey,,39.919023,32.827493,,,0
Acıbadem Drive Thru,,Sehit Gandarmaer Emin Çelen Sokak No: 2 Acıbadem,,Istanbul Asia,,,Turkey,,41.002934,29.043438,,,0
Adana Dam Road,,Sumer Mah. Bülent Angın Bulvarı No: 87 / A Seyhan,,Adana,,,Turkey,,37.023296,35.314871,,,0
Adana Dortyol,,Çınarlı Mah. Atatürk Cad. Arabacıoğlu Business Center No: 3-B Seyhan,,Adana,,,Turkey,,36.99083,35.325649,,,0
Adana Optimum,,Hacı Ömer Sabancı Boulevard No: 28 Adana Optimum Avm No: 2m03 Yüreğir,,Adana,,,Turkey,,36.990863,35.339521,,,0
Adana Real,,M1 Tepe Shopping Center Teachers Boulevard Zencirlibağlar Mah. No: 72-73 Seyhan,,Adana,,,Turkey,,37.017313,35.243465,,,0
Adana Turgut Ozal Boulevard,,Guzelyali District Turgut Özal Bulvarı No: 154 / A,,Adana,,,Turkey,,37.048607,35.287237,,,0
Adana Ugur Mumcu,,Nice Yalı Mah.102.Sokak.Lıçgen Residence Ground Business Place Uğur Mumcu,,Adana,,,Turkey,,37.050788,35.299365,,,0
Adana-Carrefour,,100.Yıl Mahallesi.100 Evler Mevkii,,Adana,,,Turkey,,37.045944,35.252283,,,0
Adapazarı Burger King,,Sakarya Cad.Ada Center A.V.M. No: 180 Erenler Adapazarı No: 24,,Sakarya,,,Turkey,,40.745781,30.414049,,,0
Adapazarı Çark Caddesi,,Cumhuriyet Mah. Çark Cad. No: 82 Adapazarı,,Sakarya,,,Turkey,,40.776996,30.392951,,,0
Adapazarı Kipa,,Şeker Mah.Çevrerololu No: 296 Kipa Outlet Avm Adapazarı,,Sakarya,,,Turkey,,40.791869,30.385117,,,0
Adapazarı Serdivan Avm,,Arabacı Alani Mah. Mehmet Akif Ersoy Cad.,,Sakarya,,,Turkey,,40.777766,30.364746,,,0
Afyon (İkbal) Afium,,Izmir Road 9.Km Afium Outlet And Egg Center A Block 1 / A,,Afyonkarahisar,,,Turkey,,38.791418,30.455979,,,0
Now,,Agora Shopping Center Mithatpaşa Cad.No: 28 B Block Floor: 1 B-108 Balçova,,İzmir,,,Turkey,,38.394761,27.053947,,,0
Airport,,Çoban Çeşme Mevkii Airport Avm Floor: 3 No: 3/86 Bakırköy,,Istanbul Europe,,,Turkey,,40.991888,28.831179,,,0
Akbatı,,Sanayi Mah. Esenkent Mevkii 1655. Sk. No: 6 Esenyurt,,Istanbul Europe,,,Turkey,,41.056598,28.66753,,,0
Akmerkez,,Nispetiye Cad.Kat: 3 Akmerkez Etiler,,Istanbul Europe,,,Turkey,,41.076858,29.026946,,,0
Alanya 3,,Atatürk Caddesi No: 99 Damlatas Entertainment Center Alanya,,Antalya,,,Turkey,,36.546189,31.988599,,,0
Alanya 4,,Çarşı Mah.İskele Cad. No: 2 Alanya,,Antalya,,,Turkey,,36.541441,32.001256,,,0
Alanya 1 (Tac Hotel),,Saray Mah.Atatürk Cad.No:234 Alanya,,Antalya,,,Turkey,,36.548783,31.981845,,,0
Alanya-2 (Agaoglu),,Atatürk Cad.Agaoðlu Business Center. No: 39 Alanya,,Antalya,,,Turkey,,36.543563,31.998562,,,0
Alanyum,,Cumhuriyet Mah.Alanyum Shopping Center Alanya,,Antalya,,,Turkey,,36.543093,32.031864,,,0
Ali Cetinkaya,,Balbey Mah. Ali Çetinkaya Cad. No: 7 / A Muratpaşa,,Antalya,,,Turkey,,36.887797,30.708289,,,0
Anatolian Fortress,,Göksu Caddesi No: 1 Anadolu Hisarı Beykoz,,Istanbul Asia,,,Turkey,,41.079965,29.079422,,,0
Anatolium Avm,,Alaşar Mahallesi Maskara Yolu Mevkii Anatolium Avm Osmangazi,,Bursa,,,Turkey,,40.267853,29.054357,,,0
Ankara 365,,Birlik Mah.38.Sokak No: 41 207 Nolu Store 365 Avm,,Ankara,,,Turkey,,39.875646,32.869742,,,0
